title,label
맥도날드가 유럽에서 빅맥 상표권 잃자 버거킹이 한 행동,0
O2O특집라이더 4만명 바로고 배달 품질 혁신,0
버거킹 햄버거 값도 오른다딜리버리 메뉴 가격 200원씩↑,0
디쉐어 VIG파트너스로부터 1650억 원 투자 유치 성공,1
KT 더블할인 멤버십 버거킹 몬스터X 반값,0
아시아 최대의 크리에이티브 축제’ 제12회 부산국제광고제 3일간 진행 성,0
버거킹 애완견용 버거 출시,1
아시아 최대의 크리에이티브 축제’ 제12회 부산국제광고제 3일간 진행 성,0
버거킹 애완견용 버거 출시,1
꿀할인꿀이벤 더본코리아 0410데이·아리따움·미샤데이·버거킹 5000원·,0
버거킹 광고 인종차별 논란햄버거 젓가락으로 먹는 장면 담아,-1
버거킹 신제품 와퍼클래식 2종 출시,1
버거킹 세트메뉴 3종 할인 판매 올데이킹 진행,0
버거킹 브리오슈 번X비프칠리소스 볼케이노칠리X 출시 기념 무료 세트업,1
月 40만원 긁었을 뿐인데119만원 에어드레서가 공짜’,0
광고주 발굴 위해 주지스님 앞에서도 프레젠테이션,0
미스터펫자’독퍼’ 믿고 먹여도 될까요,0
미스터펫자’독퍼’ 믿고 먹여도 될까요,0
3억달러 투자유치한 임파서블푸드,1
버거킹 크리스마스 맞이 X시리즈 세트업 프로모션 실시,0
버거킹 딜리버리 서비스 메뉴 47 인상,0
버거킹 카톡플친 브랜드 채널 중 친구수 280만명 1위 등극,1
버거킹 2019년 새해맞이 올데이킹 리뉴얼,0
지파이독퍼맥윙버거 프랜차이즈 사이드 메뉴’ 열전,0
디쉐어 VIG파트너스로부터 1650억원 투자 유치 성공,1
버거킹 크리스마스 시즌 코카콜라 콜라보 보틀 선착순 증정,0
맥도날드 비욘드미트와 손잡고 식물성 고기 버거 시험판매,0
맥도날드 비욘드미트와 손잡고 식물성 고기 버거 시험판매,0
롯데리아 5월행사 와규버거 가격이 무려 버거킹·맥도날드 특급할인’ 이,0
버거킹 Xmas 맞이 X시리즈 세트업 프로모션 실시,0
해커스공무원 10월 지방직∙서울시 7급 합격예측 풀서비스 이벤트 오픈,1
더벨본촌치킨 밸류업 버거킹 전례 따를까,0
버거킹 이번 한달 하루종일 햄버거감튀콜라 세트 단돈 4900원,0
영양 균형 햄버거 이젠 건강식이라 불러다오”,0
뉴스투데이 E 버거킹 사딸라” 김영철 카톡 이모티콘 증정,0
버거킹 새해맞아 올데이킹 리뉴얼,0
버거킹 프리미엄 와퍼  코카 콜라 콤보를 할인된 가격으로 즐기세요,0
버거킹 봄맞이 인기 사이드 메뉴 3종 할인 프로모션 진행,1
채식 버거 임파서블 푸드 몸값 상한가,0
40만원 쓰면 에어드레서’가 공짜” 이마트 eward’ 캐시백 프로모션,0
버거킹 카카오톡 플친 대상으로 와퍼클래식 2종 무료 세트 업 쿠폰 증정,0
버거킹 몬스터 시리즈 900만개 판매 기념세트 업그레이드 행사,0
배달의민족 버거킹과 콜라보 팝업북 제작,1
버거킹 배달서비스 메뉴당 200원씩 가격 인상,0
버거킹배달의 민족 공동 마케팅,0
신메뉴 크리미 모짜볼 더한 버거킹 킹박스’ 오는 30일까지 판매,1
버거킹 TV CF 패러디 영상 공모전 실시,0
신메뉴 크리미 모짜볼 더한 버거킹 킹박스’ 오는 30일까지 판매,1
버거킹 TV CF 패러디 영상 공모전 실시,0
MT리포트 가짜고기 만들어 대박난 회사들,1
지식공유 플랫폼’ 디쉐어 1650억 투자유치 쾌거,1
버거킹 몬스터X 40 할인 프로모션 실시,0
버거킹 1000원에 판매하는 치즈스틱 등 사이드 메뉴 할인 프로모션 진행,0
빌게이츠·김정주·리카싱비건버거 임파서블푸드 투자자 줄섰다,0
버거킹 배달의민족과 콜라보 팝업북 제작  판매 수익 전액 기부,1
이마트 신개념 공짜찬스eward’ 캐시백 프로모션,0
버거킹 몬스터 시리즈 900만개 판매 돌파 기념 세트 업그레이드 진행,1
이마트 신개념 공짜찬스eward’ 캐시백 프로모션,0
버거킹 몬스터 시리즈 900만개 판매 돌파 기념 세트 업그레이드 진행,1
오늘의 유통 단신 이랜드 월드비전에 2천만 원 기부 外,1
위메프 버거킹 세트 단돈 5500원에 판매관심 급부상,1
투자자들이 KFC·버거킹·맥도날드를 질타한 이유,0
버거킹 몬스터 시리즈 800만 개 판매 돌파 기록,1
버거킹 할로윈 이벤트로 웹어워드 코리아서 프로모션 통합대상 수상,1
버거킹배달서비스 메뉴당 200원씩 가격 인상,0
솔로이코노미 동향 로켓배송 최소 주문 한도 부활·버거킹 커피구독 서비스,0
버거킹 배달서비스 가격도 올린다,0
솔로이코노미 동향 로켓배송 최소 주문 한도 부활·버거킹 커피구독 서비스,0
버거킹 배달서비스 가격도 올린다,0
뉴욕리포트美 증시 식물성 고기 바람비욘드미트 한달 새 4배 폭등,0
버거킹 배달의민족과 협업 캠페인 전개,0
버거킹이 깜짝 공개한 코카콜라 콜라보 보틀 증정 이벤트 실물 사진,0
에그셀런트 최신 창업트렌드에 맞춘 시스템 갖춰예비창업주들에게 주목,1
사딸라’·인싸댄스’ 밀레니얼 화제 광고 만든 물리학도,1
맥도날드 Vs 버거킹 전통의 강자 그리고 위협하는 도전자,0
월간십일절 빕스 90 할인으로 1100원 혜택 방법은 19일에도 이벤트 진행,0
버거킹 35주년 맞이 와퍼주니어 11 행사 진행,0
버거킹 35주년 맞이 와퍼주니어 11 행사 진행,0
롯데리아·버거킹 이어 맥도날드도 다음달 12일 가격 인상,0
버거킹 햄버거세트 나트륨 폭탄 하루권장량 훌쩍,0
버거킹 음식배달앱 론칭 기념 몬스터X 할인 프로모션 진행,0
이마트 몽골에 3호점 개장울란바토르서 가장 큰 규모,0
버거킹 인종차별 논란,-1
버거킹 카톡 플러스 친구 286만명 돌파,1
버커킹 사딸라 올데이킹ALL DAY KING 이모티콘 무료 배포 실시,0
롯데리아vs던킨도너츠 토이스토리 비교해보니 6월 행사 무엇 버거킹·맥도,0
식음료 프랜차이즈 인수한 사모펀드들 엑시트 못해 발동동,0
이마트 이워드 프로모션’월 할부금 캐시백,0
버거킹 28일부터 딜리버리 메뉴 가격 200원 인상,0
인간이 먹는 것 아니다 버거킹 애완견용 버거 출시,1
식약처 버거킹·맘스터치 등 식품위생법 위반 업소 96곳 적발,-1
25개월간 40만원 쓰면 에어드레서가 공짜 이마트 캐시백 프로모션,0
통모짜와퍼 어떤 맛일까 신제품 이벤트 놓쳐선 안돼,1
IoT 플랫폼 포레스트’ 똑똑한 실내 온도 관리로 전기세 절감여름철 냉방,0
Burger King Releases Real Meals’ in Mental Health Awareness Campaign,0
버거킹 와퍼주니어 11 프로모션 진행,0
버거킹 올데이킹 사딸라’ 패러디 영상 공모전 실시,0
버거킹 올데이킹 사딸라’ 패러디 영상 공모전 실시,0
11번가 월간십일절 맞아 빕스 등 최대 90 할인쿠폰 제공,0
버거킹 New 킹박스’ 출시,1
딜링룸 백브리핑 짐 로저스가 추천한 투자 서적은,0
MT리포트육·해·공또 하나의 고기 특별한 맛보기,0
버거킹 프리미엄 와퍼와 콜라가 5900원이번주 내내,0
버거킹 맥도날드서 와퍼 주문하면 단돈 1센트’,0
뉴트로’ 광고도 접수,0
맘스터치 서울 100호점 돌파가성비의 힘,1
버거킹X배달의민족 광고비는 누가 집행하는 것일까,0
버거킹 몬스터 할인 프로모션 실시,0
롯데리아·버거킹·맥도날드 6월 행사 롯데리아 지파이 무료 증정부터 100,0
버거킹 28일부터 딜리버리 메뉴 가격 200원씩 인상,0
아스널 꺾은 바테 버거킹 회식 후 일반석 런던행,0
버거킹 킹박스 리뉴얼 출시,1
버거킹 소비자 성원에 크리미 모짜볼 정식 메뉴로,0
11번가 월간 십일절 3월 테마는 미세먼지,0
버거킹 크리스마스 맞아 X시리즈 단품가격에 세트 드려요,0
햄버거에서 짜장 라면까지트러플’에 빠진 식품업계,0
써봤습니다 햄버거3사 앱 어느 게 가장 편리할까,0
써봤습니다 햄버거3사 앱 어느 게 가장 편리할까,0
버거킹 크리미 모짜볼’ 신메뉴 출시,1
대상·삼양사는 왜 GMO표시제를 반대할까,0
할배 모델 뽑아 B급 광고 찍고 초대박 난 브랜드 4,1
11번가 십일절 샤오미 프로 공청기 13만9천원 판매,0
유통워치 KTG 상상마당 대치 문화예술 공간으로 새 단장 外,0
세트하시면 가격은” 주문받던 버거킹 알바가 말문 막힌 이유 영상,0
맥도날드 식물성 고기 버거 지켜보는 단계,0
지금 미국에서는 버거킹 와퍼를 10원에 살 수 있다,0
버거킹 반값에” 12월 KT 더블할일 멤버십 누리자,0
6월 보릿고개 넘어라” 앞다퉈 할인경쟁,0
오늘의 유통 소식 대상 청정원 분짜·닭쌀국수 등 베트남 소스 2종 출시,1
파리바게뜨 캄보디아 진출내년 프놈펜에 매장 오픈,1
버거킹 배달의민족과 우리 민족이었어 협업 캠페인,0
버거킹 2019년 새해맞이 올데이킹ALL DAY KING 리뉴얼,0
KT 멤버십 12월 버거킹 최대 50 할인,0
패스트푸드 미래는 여기에 맥도날드도 채식버거 참전,0
햄버거 세트 나트륨 함유량 버거킹 최고아차 하면 하루치 섭취,1
버거킹 몬스터 시리즈 900만개 판매 기념 매장 이벤트,0
11번가 3월 십일절 미세먼지 관련 특집 기획전 진행,0
버거킹 몬스터 시리즈 900만개 판매 기념 매장 이벤트,0
11번가 3월 십일절 미세먼지 관련 특집 기획전 진행,0
대체육 유니콘’의 탄생2020년 세포농장 고기가 온다,0
채식 고기 스타트업 비욘드미트 나스닥 상장 첫날 주가 163 상승 돌풍,1
앤디 워홀이 먹방과 ASMR의 시초 버거킹 슈퍼볼 광고 화제,0
버거킹 올데이킹 사딸라 5종으로 확대 리뉴얼’,0
여름철 냉방비 걱정 없는 IoT 플랫폼 포레스트 똑똑한 실내 온도 관리로 전,0
버거킹 세트메뉴 4900원에 판매 올데이킹 론칭,0
써브웨이 버거킹 맘스터치 등 유명 프랜차이즈 업소 식품위생법 위반,-1
캘리포니아피자키친 글로벌 메뉴 도입으로 새 단장,0
캘리포니아피자키친 글로벌 메뉴 도입으로 새 단장,0
美버거킹 반려견용 버거 출시댕댕이도 함께 즐겨요,1
버거킹 와퍼 가격 오른다,0
최고 전망 프리시디오 버거킹 건물 철거,1
버거킹 카카오톡 플친 몬스터와퍼 구매 시 무료 세트 업 쿠폰 증정,0
25개월간 이마트서 40만 원 쓰면 에어드레서’가 공짜 캐시백 프로모,0
버거킹 정통 수제버거 풍미 와퍼클래식 출시,1
버거킹 X시리즈 세트업’ 프로모션 실시,0
글로벌Biz 24 맥도날드 해피밀 플라스틱 장난감 폐지 청원에 32만5000명 서,0
햄버거세트 칼로리 폭탄버거킹 몬스터 X’ 최고,1
KT12월 멤버십 혜택 버거킹·뚜레쥬르 할인해준다,0
평생 공짜식사라더니美남성 버거킹 상대 소송,-1
마트에 등장한 e워드’ 캐시백고객 확보에 아이디어 짜내는 대형마트,0
리얼푸드 식탁에서 맞이하는 지구의 날’아몬드부터 대체육까지,0
두달째 불타는 아마존 화재원인이 소고기 때문,0
모짜렐라 치즈 흘러넘치는 달콤짭짤 버거킹 크리미모짜볼 단품으로 출시된,1
버거킹 배달의민족과 우리 민족이었어’ 협업 캠페인 전개,0
기아차 캠페인 자동차 미디어 부문 1위 WARC 세계 광고업계 역량 랭킹 발,1
G마켓 슈퍼프라이데이’ 연다 버거킹 몬스터x세트 5940원”,0
버거킹 올데이킹 프로모션 세트메뉴 3종을 하루 종일 4900원에 만난다,0
버거킹 올데이킹 프로모션 세트메뉴 3종을 하루 종일 4900원에 만난다,0
사람과 개 먹거리 문제론 동급프랜차이즈 음식점 반려동물용 음식 ,-1
버거킹이 혼자서 와퍼를 먹기 곤란한 반려인들을 위해 내놓은 상품영상,0
송영길 죽음 앞 성완종 메모도 배척한 법원 드루킹은,0
버거킹 크리스마스 맞아 X시리즈 세트업 프로모션 진행,0
11번가 3월 십일절 테마 미세먼지 관련 상품 최대 53 할인,0
버거킹 하루 종일 세트를 4900원에 푸짐하게 즐기자,0
게시판 KT 버거킹·뚜레쥬르 특별 할인 혜택,0
손님에게 평생 공짜 식사 제공한다고 해놓고 몇 주 만에 말 바꾼 버거킹,0
마켓인PEF에서 PEF로 손바뀜 늘어나는 세컨더리 딜,0
맥도널드까지 파고든 채식버거,0
버거킹 신메뉴 크리미 모짜볼 담은 새 킹박스 출시,1
배민 쿠폰 송혜교 신발 6개월간 가장 많이검색 커머스 포털로 진화한 11번가,1
ONE SHOT 햄버거 간식으로 한 끼 식사로당신의 최애’ 브랜드는,0
시니어 모델 능청연기유머 광고’ 젊은이도 빵 터졌네,0
美대학풋볼우승팀 백악관 만찬메뉴는 패스트푸드,0
버거킹 크리미 모짜볼’ 정식 메뉴 출시,1
버거킹 Xmas 코카콜라 콜라보레이션 보틀 선착순 증정 행사,0
버거킹 더블와퍼  베이컨치즈와퍼 출시,1
젓가락으로 햄버거를 먹는 광고,0
버거킹 야인시대 패러디한 사딸라 광고로 온라인상에서 뜨거운 반응,0
궁예·살인의 추억·김두한을 다시 만나다 광고계 장악한 뉴트로 열풍,1
biz 인사이드 맘스터치 패기충만 22살 브랜드’ 돌풍 언제까지,1
버거킹 올데이킹ALL DAY KING 출시,1
김택진 대표 보수는 직원의 154배30대 상장사 평균 격차는 30배,0
버거킹 얼얼한 매운맛으로 무장한 앵그리몬스터X 10월 한정 출시,1
버거킹 정통 아메리칸 수제 버거 맛 더블와퍼  베이컨치즈와퍼 선보여,1
인싸Eat맥도날드마저 고기를 버렸다,1
버거킹 카톡 플친 브랜드 채널 중 친구 수 1위 등극,1
KT 12월 멤버십 혜택 버거킹·뚜레쥬르 할인 등 크리스마스 이벤트 풍성,0
버거킹 2019년 4차 신입경력 정규직 영업관리직Manager 채용 4월 7일 18시,0
버거킹 웹 프로모션도 킹,0
롯데리아·맥도날드·버거킹 6월 행사 총정리 이벤트 응모하면 100만 원이,0
버거 프랜차이즈 사이드 메뉴 차별화로 고객 유입,0
정현식 회장 가맹점주 수익 올려주는게 최고의 상생”,1
10원에 와퍼 먹으려면 맥도날드를 가라 버거킹의 얄미운’ 마케팅,0
국내 햄버거 프랜차이즈 8월 다양한 이벤트로 만난다,0
버거킹 카톡 플친 브랜드 채널서도 킹,0
KT 12월 더블할인 멤버십 진행 버거킹 뽀로로파크 등 풍성,0
유통오늘 팔도 비락식혜 어벤져스 스페셜 패키지 출시,1
버거킹 12월 올데이킹 메뉴 출시,1
지갑 열기 겁나는 물가 인상 아이스크림·커피까지 소비 부담 커진다,0
박명호 경영칼럼 장사의 비결 사딸라가 답일까,0
건물주 이랜드가 세입자 스타벅스에 갑질하는 방법,-1
